id,givenName,familyName,middleName,honorificSuffix,birthYear,deathYear,num_terms,positions,states,parties,congress_range
M000642,Charles,Mercer,Fenton,,1778.0,1858.0,12,['Representative'],['VA'],"['Whig', 'Federalist', 'Adams', 'Anti-Jacksonian', 'Crawford Republican']",15-26
M000645,John,Mercer,Francis,,1759.0,1821.0,3,"['Delegate', 'Representative']","['MD', 'VA']",['Anti-Administration'],1-3
M000649,David,Meriwether,,,1755.0,1822.0,3,['Representative'],['GA'],['Democratic Republican'],7-9
M000651,James,Meriwether,,,1789.0,1854.0,1,['Representative'],['GA'],['Jacksonian'],19-19
M000657,Orsamus,Merrill,Cook,,1775.0,1865.0,2,['Representative'],['VT'],['Democratic Republican'],15-16
M000665,Orange,Merwin,,,1777.0,1853.0,2,['Representative'],['CT'],['Adams'],19-20
M000668,Arunah,Metcalf,,,1771.0,1848.0,1,['Representative'],['NY'],['Democratic Republican'],12-12
M000676,Thomas,Metcalfe,,,1780.0,1855.0,6,"['Senator', 'Representative']",['KY'],"['Democratic Republican', 'Adams', 'Whig', 'Adams-Clay Republican']",16-30
M000699,Henry,Middleton,,,1770.0,1846.0,2,['Representative'],['SC'],['Democratic Republican'],14-15
M000712,John,Milledge,,,1757.0,1818.0,7,"['Senator', 'Representative']",['GA'],['Democratic Republican'],2-11
M000722,Daniel,Miller,H.,,,1846.0,4,['Representative'],['PA'],"['Jackson Republican', 'Jacksonian']",18-21
M000734,Jesse,Miller,,,1800.0,1850.0,2,['Representative'],['PA'],['Jacksonian'],23-24
M000737,John,Miller,,,1774.0,1862.0,1,['Representative'],['NY'],['Adams'],19-19
M000747,Morris,Miller,Smith,,1779.0,1824.0,1,['Representative'],['NY'],['Federalist'],13-13
M000750,Pleasant,Miller,Moorman,,,1849.0,1,['Representative'],['TN'],['Democratic Republican'],11-11
M000755,Stephen,Miller,Decatur,,1787.0,1838.0,3,"['Senator', 'Representative']",['SC'],['Nullifier'],14-22
M000767,John,Milligan,Jones,,1795.0,1875.0,4,['Representative'],['DE'],"['Whig', 'Anti-Jacksonian']",22-25
M000774,Elijah,Mills,Hunt,,1776.0,1829.0,6,"['Senator', 'Representative']",['MA'],"['Adams', 'Adams-Clay Federalist', 'Federalist']",14-19
M000785,James,Milnor,,,1773.0,1844.0,1,['Representative'],['PA'],['Federalist'],12-12
M000786,William,Milnor,,,1769.0,1848.0,4,['Representative'],['PA'],['Federalist'],10-17
M000791,Charles,Miner,,,1780.0,1865.0,2,['Representative'],['PA'],['Adams'],19-20
M000793,Phineas,Miner,,,1777.0,1839.0,1,['Representative'],['CT'],['Anti-Jacksonian'],23-23
M000810,George,Mitchell,Edward,,1781.0,1832.0,4,['Representative'],['MD'],"['Jacksonian', 'Adams-Clay Republican']",18-22
M000813,Henry,Mitchell,,,1784.0,1856.0,1,['Representative'],['NY'],['Jacksonian'],23-23
M000815,James,Mitchell,Coffield,,1786.0,1843.0,2,['Representative'],['TN'],['Jacksonian'],19-20
M000816,James,Mitchell,S.,,1784.0,1844.0,3,['Representative'],['PA'],"['Democratic Republican', 'Jackson Republican', 'Jacksonian']",17-19
M000817,John,Mitchell,,,1781.0,1849.0,2,['Representative'],['PA'],['Jacksonian'],19-20
M000824,Nahum,Mitchell,,,1769.0,1853.0,1,['Representative'],['MA'],['Federalist'],8-8
M000827,Robert,Mitchell,,,1778.0,1848.0,1,['Representative'],['OH'],['Jacksonian'],23-23
M000828,Stephen,Mitchell,Mix,,1743.0,1835.0,2,"['Senator', 'Delegate']",['CT'],['Pro-Administration'],1-3
M000829,Thomas,Mitchell,Rothmaler,,1783.0,1837.0,4,['Representative'],['SC'],"['Democratic Republican', 'Jacksonian']",17-22
M000831,Samuel,Mitchill,Latham,,1764.0,1831.0,7,"['Senator', 'Representative']",['NY'],['Democratic Republican'],7-12
M000840,Hosea,Moffitt,,,1757.0,1825.0,2,['Representative'],['NY'],['Federalist'],13-14
M000853,Robert,Monell,,,1786.0,1860.0,2,['Representative'],['NY'],"['Democratic Republican', 'Jacksonian']",16-21
M000858,James,Monroe,,,1758.0,1831.0,4,"['Senator', 'Delegate']",['VA'],['Anti-Administration'],1-3
M000864,Daniel,Montgomery,,Jr.,1765.0,1831.0,1,['Representative'],['PA'],['Democratic Republican'],10-10
M000867,John,Montgomery,,,1764.0,1828.0,2,['Representative'],['MD'],['Democratic Republican'],10-11
M000872,Thomas,Montgomery,,,1779.0,1828.0,3,['Representative'],['KY'],['Democratic Republican'],13-17
M000873,William,Montgomery,,,1736.0,1816.0,1,['Representative'],['PA'],['Anti-Administration'],3-3
M000891,Andrew,Moore,,,1752.0,1821.0,8,"['Senator', 'Representative']",['VA'],"['Democratic Republican', 'Anti-Administration']",1-10
M000898,Gabriel,Moore,,,1785.0,1844.0,7,"['Senator', 'Representative']",['AL'],"['Democratic Republican', 'Jackson Republican', 'Jacksonian']",17-24
M000909,Nicholas,Moore,Ruxton,,1756.0,1816.0,5,['Representative'],['MD'],['Democratic Republican'],8-13
M000913,Robert,Moore,,,1778.0,1831.0,2,['Representative'],['PA'],['Democratic Republican'],15-16
M000917,Samuel,Moore,McDowell,,1796.0,1875.0,1,['Representative'],['VA'],['Anti-Jacksonian'],23-23
M000916,Samuel,Moore,,,1774.0,1861.0,3,['Representative'],['PA'],['Democratic Republican'],15-17
M000920,Thomas,Moore,Love,,,1862.0,2,['Representative'],['VA'],['Democratic Republican'],16-17
M000921,Thomas,Moore,Patrick,,1797.0,1853.0,3,['Representative'],['KY'],"['Jackson Republican', 'Jacksonian']",18-20
M000919,Thomas,Moore,,,1759.0,1822.0,7,['Representative'],['SC'],['Democratic Republican'],7-14
M000946,Daniel,Morgan,,,1736.0,1802.0,1,['Representative'],['VA'],['Federalist'],5-5
M000951,James,Morgan,,,1756.0,1822.0,1,['Representative'],['NJ'],['Democratic Republican'],12-12
M000953,John,Morgan,Jordan,,1770.0,1849.0,3,['Representative'],['NY'],"['Democratic Republican', 'Jackson Republican', 'Jacksonian']",17-23
M000966,David,Morril,Lawrence,,1772.0,1849.0,3,['Senator'],['NH'],['Democratic Republican'],15-17
M000976,Gouverneur,Morris,,,1752.0,1816.0,3,"['Senator', 'Delegate']",['NY'],['Federalist'],1-7
M000983,Lewis,Morris,Richard,,1760.0,1825.0,3,['Representative'],['VT'],['Federalist'],5-7
M000985,Robert,Morris,,,1734.0,1806.0,4,"['Senator', 'Delegate']",['PA'],['Pro-Administration'],1-3
M000989,Thomas,Morris,,,1776.0,1844.0,3,['Senator'],['OH'],['Jacksonian'],23-25
M000988,Thomas,Morris,,,1771.0,1849.0,1,['Representative'],['NY'],['Federalist'],7-7
M001003,Jeremiah,Morrow,,,1771.0,1852.0,10,"['Senator', 'Representative']",['OH'],"['Democratic Republican', 'Whig']",8-27
M001005,John,Morrow,,,,,2,['Representative'],['VA'],['Democratic Republican'],9-10
M001019,Marcus,Morton,,,1784.0,1864.0,2,['Representative'],['MA'],['Democratic Republican'],15-16
M001023,Jonathan,Moseley,Ogden,,1762.0,1838.0,8,['Representative'],['CT'],['Federalist'],9-16
M001039,James,Mott,,,1739.0,1823.0,2,['Representative'],['NJ'],['Democratic Republican'],7-8
M001061,Francis,Muhlenberg,Swaine,,1795.0,1831.0,1,['Representative'],['OH'],['Adams'],20-20
M001063,Frederick,Muhlenberg,Augustus Conrad,,1750.0,1801.0,5,"['Delegate', 'Representative']",['PA'],"['Democratic Republican', 'Pro-Administration', 'Anti-Administration']",1-4
M001065,Henry,Muhlenberg,Augustus Philip,,1782.0,1844.0,5,['Representative'],['PA'],"['Democrat', 'Jacksonian']",21-25
M001066,John,Muhlenberg,Peter Gabriel,,1746.0,1807.0,4,"['Senator', 'Representative']",['PA'],['Democratic Republican'],1-7
M001075,George,Mumford,,,,1818.0,1,['Representative'],['NC'],['Democratic Republican'],15-15
M001076,Gurdon,Mumford,Saltonstall,,1764.0,1831.0,3,['Representative'],['NY'],['Democratic Republican'],9-11
M001084,William,Murfree,Hardy,,1781.0,1827.0,2,['Representative'],['NC'],['Democratic Republican'],13-14
M001097,John,Murphy,,,1786.0,1841.0,1,['Representative'],['AL'],['Jacksonian'],23-23
M001109,John,Murray,,,1768.0,1834.0,2,['Representative'],['PA'],['Democratic Republican'],15-16
M001115,Thomas,Murray,,Jr.,1770.0,1823.0,1,['Representative'],['PA'],['Democratic Republican'],17-17
M001119,William,Murray,Vans,,1760.0,1803.0,3,['Representative'],['MD'],"['Pro-Administration', 'Federalist']",2-4
N000010,Arnold,Naudain,,,1790.0,1872.0,4,['Senator'],['DE'],['Anti-Jacksonian'],21-24
N000018,Raphael,Neale,,,,1833.0,3,['Representative'],['MD'],"['Adams-Clay Federalist', 'Federalist']",16-18
N000035,Hugh,Nelson,,,1768.0,1836.0,6,['Representative'],['VA'],['Democratic Republican'],12-17
N000036,Jeremiah,Nelson,,,1769.0,1838.0,7,['Representative'],['MA'],"['Adams-Clay Federalist', 'Federalist', 'Anti-Jacksonian']",9-22
N000037,John,Nelson,,,1791.0,1860.0,1,['Representative'],['MD'],['Democratic Republican'],17-17
N000041,Roger,Nelson,,,1759.0,1815.0,4,['Representative'],['MD'],['Democratic Republican'],8-11
N000043,Thomas,Nelson,Maduit,,1782.0,1853.0,2,['Representative'],['VA'],['Democratic Republican'],14-15
N000049,Wilson,Nesbitt,,,,1861.0,1,['Representative'],['SC'],['Democratic Republican'],15-15
N000055,Joseph,Neville,,,1730.0,1819.0,1,['Representative'],['VA'],['Anti-Administration'],3-3
N000058,Anthony,New,,,1747.0,1833.0,9,['Representative'],"['VA', 'KY']","['Democratic Republican', 'Anti-Administration']",3-17
N000064,Thomas,Newbold,,,1760.0,1823.0,3,['Representative'],['NJ'],['Democratic Republican'],10-12
N000071,Daniel,Newnan,,,1780.0,1851.0,1,['Representative'],['GA'],['Jacksonian'],22-22
N000078,Thomas,Newton,,Jr.,1768.0,1847.0,16,['Representative'],['VA'],"['Democratic Republican', 'Adams', 'Adams-Clay Republican', 'Anti-Jacksonian']",7-22
N000084,John,Nicholas,,,1757.0,1819.0,4,['Representative'],['VA'],"['Democratic Republican', 'Anti-Administration']",3-6
N000086,Wilson,Nicholas,Cary,,1761.0,1820.0,5,"['Senator', 'Representative']",['VA'],['Democratic Republican'],6-11
N000098,John,Nicholson,,,1765.0,1820.0,1,['Representative'],['NY'],['Democratic Republican'],11-11
N000100,Joseph,Nicholson,Hopper,,1770.0,1817.0,4,['Representative'],['MD'],['Democratic Republican'],6-9
N000109,Nathaniel,Niles,,,1741.0,1828.0,2,['Representative'],['VT'],['Anti-Administration'],2-3
N000118,James,Noble,,,1785.0,1831.0,8,['Senator'],['IN'],"['Democratic Republican', 'Adams', 'Anti-Jacksonian', 'Crawford Republican']",14-21
N000142,William,North,,,1755.0,1836.0,1,['Senator'],['NY'],['Federalist'],5-5
N000146,Ebenezer,Norton,Foote,,1774.0,1851.0,1,['Representative'],['NY'],['Jacksonian'],21-21
N000161,Abraham,Nott,,,1768.0,1830.0,1,['Representative'],['SC'],['Federalist'],6-6
N000164,John,Noyes,,,1764.0,1841.0,1,['Representative'],['VT'],['Federalist'],14-14
N000167,William,Nuckolls,Thompson,,1801.0,1855.0,3,['Representative'],['SC'],['Jacksonian'],20-22
O000013,Jeremiah,O'Brien,,,1778.0,1858.0,3,['Representative'],['ME'],"['Adams', 'Adams-Clay Republican']",18-20
O000003,Thomas,Oakley,Jackson,,1783.0,1857.0,2,['Representative'],['NY'],"['Jacksonian', 'Federalist']",13-20
O000041,Aaron,Ogden,,,1756.0,1839.0,2,['Senator'],['NJ'],['Federalist'],6-7
O000043,David,Ogden,A.,,1770.0,1829.0,1,['Representative'],['NY'],['Federalist'],15-15
O000045,Alexander,Ogle,,,1766.0,1832.0,1,['Representative'],['PA'],['Democratic Republican'],15-15
O000060,Simeon,Olcott,,,1735.0,1815.0,2,['Senator'],['NH'],['Federalist'],7-8
O000067,Gideon,Olin,,,1743.0,1823.0,2,['Representative'],['VT'],['Democratic Republican'],8-9
O000068,Henry,Olin,,,1768.0,1837.0,1,['Representative'],['VT'],['Adams-Clay Republican'],18-18
O000100,Stephen,Ormsby,,,1759.0,1844.0,3,['Representative'],['KY'],['Democratic Republican'],12-14
O000101,Alexander,Orr,Dalrymple,,1761.0,1835.0,3,['Representative'],['KY'],"['Democratic Republican', 'Anti-Administration']",2-4
O000102,Benjamin,Orr,,,1772.0,1828.0,1,['Representative'],['MA'],['Federalist'],15-15
O000105,Robert,Orr,,Jr.,1786.0,1876.0,2,['Representative'],['PA'],['Jacksonian'],19-20
O000115,Gayton,Osgood,Pickman,,1797.0,1861.0,1,['Representative'],['MA'],['Jacksonian'],23-23
O000127,Harrison,Otis,Gray,,1765.0,1848.0,5,"['Senator', 'Representative']",['MA'],['Federalist'],5-17
O000139,George,Outlaw,,,1771.0,1825.0,1,['Representative'],['NC'],['Crawford Republican'],18-18
O000142,James,Overstreet,,,1773.0,1822.0,2,['Representative'],['SC'],['Democratic Republican'],16-17
O000147,Walter,Overton,Hampden,,1788.0,1845.0,1,['Representative'],['LA'],['Jacksonian'],21-21
O000150,George,Owen,Washington,,1796.0,1837.0,3,['Representative'],['AL'],"['Jackson Republican', 'Jacksonian']",18-20
O000151,James,Owen,,,1784.0,1865.0,1,['Representative'],['NC'],['Democratic Republican'],15-15
P000018,John,Page,,,1743.0,1808.0,4,['Representative'],['VA'],"['Democratic Republican', 'Anti-Administration']",1-4
P000021,Robert,Page,,,1765.0,1840.0,1,['Representative'],['VA'],['Federalist'],6-6
P000023,Sherman,Page,,,1779.0,1853.0,2,['Representative'],['NY'],['Jacksonian'],23-24
P000026,Elijah,Paine,,,1757.0,1842.0,4,['Senator'],['VT'],['Federalist'],4-7
P000036,Beriah,Palmer,,,1740.0,1812.0,1,['Representative'],['NY'],['Democratic Republican'],8-8
P000041,John,Palmer,,,1785.0,1840.0,2,['Representative'],['NY'],"['Democratic Republican', 'Democrat']",15-25
P000045,William,Palmer,Adams,,1781.0,1860.0,4,['Senator'],['VT'],"['Democratic Republican', 'Adams-Clay Republican']",15-18
P000052,Benjamin,Parke,,,1777.0,1835.0,2,['Delegate'],['IN'],[],9-10
P000058,Isaac,Parker,,,1768.0,1830.0,1,['Representative'],['MA'],['Federalist'],5-5
P000061,James,Parker,,,1776.0,1868.0,2,['Representative'],['NJ'],['Jacksonian'],23-24
P000060,James,Parker,,,1768.0,1837.0,2,['Representative'],['MA'],['Democratic Republican'],13-16
P000065,Josiah,Parker,,,1751.0,1810.0,6,['Representative'],['VA'],"['Pro-Administration', 'Federalist', 'Anti-Administration']",1-6
P000067,Nahum,Parker,,,1760.0,1839.0,2,['Senator'],['NH'],['Democratic Republican'],10-11
P000072,Severn,Parker,Eyre,,1787.0,1836.0,1,['Representative'],['VA'],['Democratic Republican'],16-16
P000074,Gorham,Parks,,,1794.0,1877.0,2,['Representative'],['ME'],['Jacksonian'],23-24
P000079,Albion,Parris,Keith,,1788.0,1857.0,3,"['Senator', 'Representative']","['ME', 'MA']","['Democratic Republican', 'Jacksonian']",14-20
P000084,John,Parrott,Fabyan,,1767.0,1836.0,4,"['Senator', 'Representative']",['NH'],"['Democratic Republican', 'Adams-Clay Republican']",15-18
P000092,George,Partridge,,,1740.0,1828.0,3,"['Delegate', 'Representative']",['MA'],['Pro-Administration'],1-2
P000101,John,Paterson,,,1744.0,1808.0,1,['Representative'],['NY'],['Democratic Republican'],8-8
P000102,William,Paterson,,,1745.0,1806.0,1,['Senator'],['NJ'],['Pro-Administration'],1-1
P000108,John,Patten,,,1746.0,1800.0,3,"['Delegate', 'Representative']",['DE'],"['Democratic Republican', 'Anti-Administration']",1-4
P000122,John,Patterson,,,1771.0,1848.0,1,['Representative'],['OH'],['Adams-Clay Republican'],18-18
P000128,Thomas,Patterson,,,1764.0,1841.0,4,['Representative'],['PA'],"['Democratic Republican', 'Jackson Republican']",15-18
P000131,Walter,Patterson,,,,,1,['Representative'],['NY'],['Federalist'],17-17
P000132,William,Patterson,,,1790.0,1868.0,2,['Representative'],['OH'],['Jacksonian'],23-24
P000140,John,Patton,Mercer,,1797.0,1858.0,5,['Representative'],['VA'],"['Democrat', 'Jacksonian']",21-25
P000146,William,Paulding,,Jr.,1770.0,1854.0,1,['Representative'],['NY'],['Democratic Republican'],12-12
P000147,Levi,Pawling,,,1773.0,1845.0,1,['Representative'],['PA'],['Federalist'],15-15
P000160,Dutee,Pearce,Jerauld,,1789.0,1849.0,6,['Representative'],['RI'],"['Adams', 'Anti-Jacksonian', 'Anti-Masonic']",19-24
P000168,Joseph,Pearson,,,1776.0,1834.0,3,['Representative'],['NC'],['Federalist'],11-13
P000183,Harmanus,Peek,,,1782.0,1838.0,1,['Representative'],['NY'],['Democratic Republican'],16-16
P000189,John,Pegram,,,1773.0,1831.0,1,['Representative'],['VA'],['Democratic Republican'],15-15
P000190,Joseph,Peirce,,,1748.0,1812.0,1,['Representative'],['NH'],['Federalist'],7-7
P000201,Edmund,Pendleton,Henry,,1788.0,1862.0,1,['Representative'],['NY'],['Anti-Jacksonian'],22-22
P000231,Elias,Perkins,,,1767.0,1845.0,1,['Representative'],['CT'],['Federalist'],7-7
P000250,George,Peter,,,1779.0,1861.0,3,['Representative'],['MD'],"['Jacksonian', 'Federalist']",14-19
P000275,Spencer,Pettis,Darwin,,1802.0,1831.0,1,['Representative'],['MO'],['Jacksonian'],21-21
P000282,Balie,Peyton,,,1803.0,1878.0,2,['Representative'],['TN'],"['Jacksonian', 'Anti-Jacksonian']",23-24
P000294,Elisha,Phelps,,,1779.0,1847.0,3,['Representative'],['CT'],"['Democratic Republican', 'Adams']",16-20
P000298,Oliver,Phelps,,,1749.0,1809.0,1,['Representative'],['NY'],['Democratic Republican'],8-8
P000310,John,Phillips,,,,,1,['Representative'],['PA'],['Federalist'],17-17
P000312,Stephen,Phillips,Clarendon,,1801.0,1857.0,3,['Representative'],['MA'],"['Whig', 'Anti-Jacksonian']",23-25
P000316,Robert,Philson,,,1759.0,1831.0,1,['Representative'],['PA'],['Democratic Republican'],16-16
P000320,Andrew,Pickens,,,1739.0,1817.0,1,['Representative'],['SC'],['Anti-Administration'],3-3
P000321,Francis,Pickens,Wilkinson,,1805.0,1869.0,5,['Representative'],['SC'],"['Democrat', 'Nullifier']",23-27
P000322,Israel,Pickens,,,1780.0,1827.0,4,"['Senator', 'Representative']","['AL', 'NC']","['Democratic Republican', 'Jacksonian']",12-19
P000324,Timothy,Pickering,,,1745.0,1829.0,6,"['Senator', 'Representative']",['MA'],['Federalist'],8-14
P000330,Benjamin,Pickman,,Jr.,1763.0,1843.0,1,['Representative'],['MA'],['Federalist'],11-11
P000333,Franklin,Pierce,,,1804.0,1869.0,5,"['Senator', 'Representative']",['NH'],['Democrat'],23-27
P000341,Isaac,Pierson,,,1770.0,1833.0,2,['Representative'],['NJ'],"['Adams', 'Anti-Jacksonian']",20-21
P000342,Jeremiah,Pierson,Halsey,,1766.0,1855.0,1,['Representative'],['NY'],['Democratic Republican'],17-17
P000343,Job,Pierson,,,1791.0,1860.0,2,['Representative'],['NY'],['Jacksonian'],22-23
P000354,Charles,Pinckney,,,1757.0,1824.0,5,"['Senator', 'Delegate', 'Representative']",['SC'],['Democratic Republican'],1-16
P000355,Henry,Pinckney,Laurens,,1794.0,1863.0,2,['Representative'],['SC'],['Nullifier'],23-24
P000357,Thomas,Pinckney,,,1750.0,1828.0,2,['Representative'],['SC'],['Federalist'],5-6
P000358,James,Pindall,,,1783.0,1825.0,2,['Representative'],['VA'],['Federalist'],15-16
P000362,William,Pinkney,,,1764.0,1822.0,4,"['Senator', 'Representative']",['MD'],['Democratic Republican'],2-17
P000363,William,Piper,,,1774.0,1852.0,3,['Representative'],['PA'],['Democratic Republican'],12-14
P000367,Nathaniel,Pitcher,,,1777.0,1836.0,3,['Representative'],['NY'],"['Democratic Republican', 'Jacksonian']",16-22
P000368,Timothy,Pitkin,,,1766.0,1847.0,7,['Representative'],['CT'],['Federalist'],9-15
P000375,David,Plant,,,1783.0,1851.0,1,['Representative'],['CT'],['Adams'],20-20
P000378,Thomas,Plater,,,1769.0,1830.0,2,['Representative'],['MD'],['Federalist'],7-8
P000381,Jonas,Platt,,,1769.0,1834.0,1,['Representative'],['NY'],['Federalist'],6-6
P000386,James,Pleasants,,,1769.0,1836.0,7,"['Senator', 'Representative']",['VA'],['Democratic Republican'],12-17
P000392,George,Plumer,,,1762.0,1843.0,3,['Representative'],['PA'],"['Democratic Republican', 'Jackson Republican', 'Jacksonian']",17-19
P000394,William,Plumer,,Jr.,1789.0,1854.0,3,['Representative'],['NH'],"['Democratic Republican', 'Adams-Clay Republican']",16-18
P000393,William,Plumer,,,1759.0,1850.0,3,['Senator'],['NH'],['Federalist'],7-9
P000397,Franklin,Plummer,E.,,1795.0,1852.0,2,['Representative'],['MS'],['Jacksonian'],22-23
P000402,George,Poindexter,,,1779.0,1853.0,7,"['Senator', 'Delegate', 'Representative']",['MS'],"['Democratic Republican', 'Jacksonian', 'Anti-Jacksonian']",10-23
P000404,Joel,Poinsett,Roberts,,1779.0,1851.0,3,['Representative'],['SC'],"['Democratic Republican', 'Jackson Republican', 'Jacksonian']",17-19
P000409,James,Polk,Knox,,1795.0,1849.0,7,['Representative'],['TN'],"['Democrat', 'Jacksonian']",19-25
P000425,Benjamin,Pond,,,1768.0,1814.0,1,['Representative'],['NY'],['Democratic Republican'],12-12
P000431,John,Pope,,,1770.0,1845.0,6,"['Senator', 'Representative']",['KY'],"['Democratic Republican', 'Whig']",10-27
P000432,Nathaniel,Pope,,,1784.0,1850.0,2,['Delegate'],['IL'],[],14-15
P000433,Patrick,Pope,Hamilton,,1806.0,1841.0,1,['Representative'],['KY'],['Jacksonian'],23-23
P000436,Alexander,Porter,,,1785.0,1844.0,2,['Senator'],['LA'],['Anti-Jacksonian'],23-24
P000442,James,Porter,,,1787.0,1839.0,1,['Representative'],['NY'],['Democratic Republican'],15-15
P000443,John,Porter,,,,,3,['Representative'],['PA'],['Democratic Republican'],9-11
P000446,Peter,Porter,Buell,,1773.0,1844.0,3,['Representative'],['NY'],['Democratic Republican'],11-14
P000448,Timothy,Porter,H.,,1785.0,1845.0,1,['Representative'],['NY'],['Adams'],19-19
P000450,Thomas,Posey,,,1750.0,1818.0,1,['Senator'],['LA'],['Democratic Republican'],12-12
P000455,Jotham,Post,,Jr.,1771.0,1817.0,1,['Representative'],['NY'],['Federalist'],13-13
P000463,Elisha,Potter,Reynolds,,1764.0,1835.0,5,['Representative'],['RI'],['Federalist'],4-13
P000467,Robert,Potter,,,1800.0,1842.0,2,['Representative'],['NC'],['Jacksonian'],21-22
P000468,Samuel,Potter,John,,1753.0,1804.0,1,['Senator'],['RI'],['Democratic Republican'],8-8
P000472,David,Potts,,Jr.,1794.0,1863.0,4,['Representative'],['PA'],['Anti-Masonic'],22-25
P000473,Richard,Potts,,,1753.0,1808.0,4,"['Senator', 'Delegate']",['MD'],['Pro-Administration'],1-4
P000478,Alfred,Powell,H.,,1781.0,1831.0,1,['Representative'],['VA'],['Adams'],19-19
P000482,Leven,Powell,,,1737.0,1810.0,1,['Representative'],['VA'],['Federalist'],6-6
P000484,Samuel,Powell,,,1776.0,1841.0,1,['Representative'],['TN'],['Democratic Republican'],14-14
P000489,Gershom,Powers,,,1789.0,1831.0,1,['Representative'],['NY'],['Jacksonian'],21-21
P000493,Julien,Poydras,de Lallande,,1740.0,1824.0,1,['Delegate'],['OL'],[],11-11
P000510,Samuel,Prentiss,,,1782.0,1857.0,6,['Senator'],['VT'],['Anti-Jacksonian'],22-27
P000514,Francis,Preston,,,1765.0,1835.0,2,['Representative'],['VA'],"['Democratic Republican', 'Anti-Administration']",3-4
P000519,William,Preston,Campbell,,1794.0,1860.0,5,['Senator'],['SC'],['Nullifier'],23-27
P000539,Oliver,Prince,Hillhouse,,1787.0,1837.0,1,['Senator'],['GA'],['Jacksonian'],20-20
P000540,William,Prince,,,1772.0,1824.0,1,['Representative'],['IN'],['Democratic Republican'],18-18
P000562,John,Pugh,,,1761.0,1842.0,2,['Representative'],['PA'],['Democratic Republican'],9-10
P000577,Samuel,Purviance,Dinsmore,,1774.0,1806.0,1,['Representative'],['NC'],['Federalist'],8-8
Q000005,Tunstall,Quarles,,,1770.0,1855.0,2,['Representative'],['KY'],['Democratic Republican'],15-16
Q000015,Josiah,Quincy,,,1772.0,1864.0,4,['Representative'],['MA'],['Federalist'],9-12
R000028,Robert,Ramsey,,,1780.0,1849.0,2,['Representative'],['PA'],"['Whig', 'Jacksonian']",23-27
R000029,William,Ramsey,,,1779.0,1831.0,3,['Representative'],['PA'],['Jacksonian'],20-22
R000044,James,Randolph,Fitz,,1791.0,1872.0,3,['Representative'],['NJ'],"['Adams', 'Anti-Jacksonian']",20-22
R000047,John,Randolph,,,1773.0,1833.0,14,"['Senator', 'Representative']",['VA'],"['Democratic Republican', 'Jacksonian', 'Crawford Republican']",6-20
R000051,Thomas,Randolph,Mann,,1768.0,1828.0,2,['Representative'],['VA'],['Democratic Republican'],8-9
R000054,Christopher,Rankin,,,1788.0,1826.0,4,['Representative'],['MS'],"['Democratic Republican', 'Jackson Republican', 'Jacksonian']",16-19
R000089,John,Rea,,,1755.0,1829.0,5,['Representative'],['PA'],['Democratic Republican'],8-13
R000091,George,Read,,,1733.0,1798.0,5,"['Senator', 'Delegate']",['DE'],['Pro-Administration'],1-3
